মনে হয় , 75
মনে হল , 66
ছিল না , 55
যা হোক , 51
হয় না , 49
চুপ করে , 45
হয়ে ওঠে , 42
যে কারণে , 41
ঝেঙ হে , 40
কুকুটেনি ট্রাইপিলিয়ানস , 37
দেবতা আমুন , 37
of the , 36
শুভ্র তুষার , 36
হয়ে যায় , 36
মরিয়ম বেগম , 36
করা হয় , 35
চৌধুরী সাহেব , 33
চলে যায় , 33
বলে মনে , 33
প্লুর্টাক এর , 32
বলা হয় , 31
in the , 31
আব্দুল মালেক , 30
হবে না , 30
নয়ন মাঝি , 30
সে সময় , 29
তা হলে , 29
অবাক হয়ে , 29
হাঁটতে হাঁটতে , 28
রাণী রাসমণি , 27
দেবতা জিউস , 27
হয়ে গেছে , 27
কে যেন , 27
হতে পারে , 27
হয়ে উঠল , 26
মাঝে মাঝে , 26
যায় না , 26
করে না , 26
এমন কী , 26
সঙ্গে কথা , 26
খেমার রুজ , 25
করে ওঠে , 25
নীল রঙের , 24
হয়ে গেল , 24
২য় নেবুচাদনেযার , 24
কালো রঙের , 24
করে থাকে , 24
না তবে , 24
মনে পড়ে , 24
করা যায় , 24
গেল না , 23
দিকে তাকিয়ে , 23
করা হত , 23
তার ওপর , 23
কথা বলে , 23
টের পায় , 23
মোজাম্মেল হোসেন , 22
ভালো লাগে , 22
নদীর পাড়ে , 22
এর সঙ্গে , 22
মোহাম্মদ মোজাম্মেল , 22
কে জানে , 22
এই যে , 22
সাব ইন্সপেক্টর , 22
ইন্সপেক্টর মোহাম্মদ , 22
একটু পর , 22
বোধ করে , 22
তার মানে , 21
জানে না , 21
আলেকজান্ডার জ্যাকব , 21
ধীরে ধীরে , 21
পারে না , 21
নামে একটি , 21
জিজ্ঞেস করে , 20
টেবিলের ওপর , 20
পাওয়া যায় , 20
না করে , 20
মন খারাপ , 20
গড়ে উঠেছিল , 20
সেই সঙ্গে , 20
আমুন এর , 19
আজম নেওয়াজ , 19
না কেন , 19
না আমার , 19
হাঁটতে থাকে , 19
কাছ থেকে , 19
করার জন্য , 19
শামশের আলী , 19
প্রোফেসর আশরাফি , 19
বলল আমি , 19
বড় বড় , 19
না বলে , 19
বছর আগে , 19
অনেক দিন , 19
না আমি , 19
চিৎকার করে , 19
করা হল , 19
বছর ধরে , 19
জিজ্ঞেস করল , 18
হল না , 18
হয়ে উঠেছিল , 18
বুকের ভিতরে , 18
বাস করে , 18
ফিসফিস করে , 18
যাই হোক , 18
ঠিক তখনই , 18
তার কারণ , 18
গায়ের রং , 18
কী ভাবে , 17
এন হক , 17
থাকে না , 17
সাদা রঙের , 17
to the , 17
বছর পর , 17
ডাক্তার এন , 17
http www , 17
জুবায়ের রহমান , 17
তা ছাড়া , 17
রহমান সাহেব , 17
করে বলল , 17
বিয়ের পর , 17
দূর থেকে , 17
মৃত্যুর পর , 17
জিগ্যেস করল , 16
হয়ে উঠেছে , 16
বিশেষ করে , 16
না যে , 16
তার আগে , 16
কী যেন , 16
দিকে তাকালেন , 16
করে সে , 16
পর থেকে , 16
আক্রমন করে , 16
লাল রঙের , 16
দু পাশে , 16
ফারুক খোনকার , 16
যেতে থাকে , 16
মনে পড়ল , 16
চোখে পড়ে , 16
কথা মনে , 15
সব মিলিয়ে , 15
তানিয়া তাবাসসুম , 15
কারণ আছে , 15
বলল আমার , 15
তারপর বললেন , 15
মোছলেম রাজাকারের , 15
করে উঠল , 15
করতে থাকে , 15
করতে হয় , 15
মনে মনে , 15
মনে করে , 15
এই মুহূর্তে , 15
আমি আর , 15
বেশ বড় , 15
না এই , 15
দীর্ঘশ্বাস ফেলে , 15
সম্রাট আউরেলিয়ান , 15
কন্ঠে বলল , 14
