এই দেশের , 351
এই দেশে , 159
আমাদের দেশের , 159
মনে হয় , 157
হতে পারে , 143
হয় না , 142
করার জন্য , 138
এক ধরনের , 122
কথা বলতে , 112
হবে না , 111
না আমি , 109
না কিন্তু , 109
জানি না , 106
আমার কাছে , 105
আমি জানি , 101
হঠাৎ করে , 100
আমার মনে , 98
পারে না , 97
পারি না , 97
করা হয় , 94
বড় বড় , 94
ভর্তি পরীক্ষা , 90
আমাদের দেশে , 90
পারবে না , 88
করা হয়েছে , 87
করতে হবে , 85
করার জন্যে , 84
কেমন করে , 83
দেশের মানুষ , 81
যায় না , 80
হয়ে গেছে , 80
করতে পারে , 80
বের করে , 79
আমরা সবাই , 77
তা নয় , 76
করতে পারি , 75
করতে হয় , 72
হয়ে যায় , 71
শুরু করে , 70
না আমার , 70
না তাই , 69
সবচেয়ে বড় , 69
ছিল না , 68
সেটা নিয়ে , 68
আমার ধারণা , 68
শেষ পর্যন্ত , 68
না এই , 67
সে রকম , 67
কাজ করে , 66
দেশের মানুষের , 64
প্রশ্ন ফাঁস , 63
কিছু একটা , 62
খবরের কাগজে , 62
আমি যখন , 61
আমি সেটা , 61
যে কোনো , 59
করা যায় , 59
মনে আছে , 59
না করে , 59
করার চেষ্টা , 58
দিকে তাকিয়ে , 58
দিতে হবে , 57
করতে পারবে , 56
বের হয়ে , 55
যেতে পারে , 55
ভর্তি পরীক্ষার , 55
হয়ে গেল , 55
আমার খুব , 54
যাবে না , 54
অনেক বড় , 54
নিজের চোখে , 54
হয়ে যাবে , 53
সেটি হচ্ছে , 53
একজন মানুষ , 53
আমি আমার , 53
করে না , 53
আমি তখন , 52
করা হবে , 52
কিন্তু আমি , 52
ব্যবহার করে , 52
জানে না , 52
হয় তাহলে , 52
মন খারাপ , 52
কথা বলে , 51
তৈরি করে , 51
শুরু করেছে , 51
কথা বলা , 51
গাইড বই , 50
কি না , 49
সবাই মিলে , 49
করে তাদের , 48
না তারা , 48
না আমরা , 47
আমার মা , 46
কোনো একটা , 46
জানা নেই , 45
অনেক বেশি , 45
তৈরি করা , 45
করা সম্ভব , 45
না আমাদের , 44
পারব না , 44
কী না , 44
দেওয়া হয় , 43
হওয়ার পর , 43
আমি তাদের , 43
নিয়ে আমার , 43
না হয় , 42
সারা পৃথিবীর , 42
সঙ্গে সঙ্গে , 41
কিন্তু এই , 41
শুরু করল , 41
না শুধু , 40
কিছুদিন আগে , 40
তখন আমার , 40
শুধু যে , 40
দেশের সব , 40
কাছ থেকে , 40
থেকে বের , 40
চেষ্টা করে , 40
ধীরে ধীরে , 40
আবিষ্কার করলাম , 40
তার মাঝে , 39
তার একটা , 39
তার থেকে , 39
আমি এই , 39
নিউক্লিয়ার শক্তি , 39
বছর আগে , 39
সত্যি সত্যি , 39
নেই কিন্তু , 38
করে দেওয়া , 38
করে তারা , 38
ভেতর দিয়ে , 38
বন্ধ করে , 38
আমাদের বিশ্ববিদ্যালয়ের , 38
আমি খুব , 38
হত্যা করা , 37
প্রশ্নের উত্তর , 37
আমরা আমাদের , 37
সত্যি কথা , 37
খুব ভালো , 37
করে আমি , 37
বিষয় নিয়ে , 37
তারা সবাই , 36
অবাক হয়ে , 36
হবে আমি , 36
মনে করিয়ে , 36
সেই দেশের , 36
শুধু তাই , 36
কিছু নেই , 36
না তার , 36
এর মাঝে , 36
তাই নয় , 36
আমাদের বিশ্ববিদ্যালয়ে , 36
ছোট ছোট , 35
নতুন করে , 35
কথা মনে , 35
দেওয়া হয়েছে , 35
শেষ করে , 35
নেই আমি , 34
পারছি না , 34
পরীক্ষা দিতে , 34
প্রশ্নপত্র ফাঁস , 34
এত বড় , 34
জোর করে , 34
করে দিতে , 34
না কাজেই , 34
হবে এই , 34
ফাঁস হয়ে , 34
কাজ করতে , 34
আমরা জানি , 33
নিয়ে কথা , 33
না সেটা , 33
আমার জানা , 33
তখন আমি , 33
আমার এই , 33
হয় তখন , 33
করি না , 32
কিন্তু তার , 32
বড় একটা , 32
এক ধরণের , 32
যাই হোক , 32
একটা বিষয় , 32
মজার ব্যাপার , 32
মনে হলো , 32
শক্তি কেন্দ্র , 32
করতে শুরু , 31
ভালো করে , 31
নানা ধরনের , 31
নিতে হবে , 31
ব্যাপার হচ্ছে , 31
শুরু হয়েছে , 31
কেউ যদি , 31
ঠিক করে , 31
লেখাপড়া করে , 31
দেশের জন্য , 31
বলা হয়েছে , 31
মাঝে মাঝেই , 31
আমার স্ত্রী , 31
করে তার , 31
বই পড়ে , 31
আওয়ামী লীগ , 31
তৈরি করতে , 31
১৯৭১ সালে , 31
এবং তার , 30
না তাদের , 30
সেটা হচ্ছে , 30
করে এই , 30
দেখে আমি , 30
হয় আমি , 30
তার সঙ্গে , 30
থাকে না , 30
বলতে পারি , 30
পারে আমি , 30
থাকে তাহলে , 30
খবরের কাগজ , 30
না যে , 30
একটা বই , 30
করে একটা , 30
কথা বলার , 30
হুমায়ূন আহমেদ , 29
সবাই জানি , 29
বাবা মা , 29
নিয়ে আমাদের , 29
না হলে , 29
করবে না , 29
দেওয়া হবে , 29
