২০১০ ডাবলিন আয়ারল্যান্ড,16
২০১২ গ্লাসগো যুক্তরাজ্য,13
bbc co uk,12
করতে শুরু করে,10
১৭ এপ্রিল ২০১২,10
থেকে শুরু করে,10
http www espncricinfo,9
www bbc co,9
করতে পারে না,9
www espncricinfo com,9
লেখাটা কত দূর,9
http www bbc,9
জন্যে আবেদন করতে,9
তা না হলে,9
ওয়েব সাইট http,8
আমার লেখাটা কত,8
বৃটেন এবং আয়ারল্যান্ডে,8
স্কলারশিপ দিয়ে থাকে,8
শাহজালাল বিজ্ঞান প্রযুক্তি,7
জমা দিতে হবে,7
co uk news,7
সাইট http www,7
উপর ভিত্তি করে,7
টিউশন ফিস এবং,6
html http www,6
আবেদন করতে চান,6
হতে পারে সেটা,6
করতে চান তারা,6
বড় ধরনের ভূমিকম্প,6
নর্থ সাউথ বিশ্ববিদ্যালয়ের,6
একজন রুমানা মঞ্জুর,6
শুরু করে কিন্তু,6
ঠিক আগ মুহূর্তে,6
ঘুম থেকে উঠে,6
কিছু বলে না,6
হতে পারে না,6
উল্লেখ্য যে এই,6
তবে এটাও ঠিক,6
বিজ্ঞান প্রযুক্তি বিশ্ববিদ্যালয়ের,6
থেকে অনেক বেশী,5
আর যায় কোথায়,5
আবেদন করতে পারবেন,5
prothom alo com,5
২০১১ ডাবলিন আয়ারল্যান্ড,5
espncricinfo com pakistan,5
alo com detail,5
বাংলাদেশ ক্রিকেট বোর্ডের,5
তা কিন্তু নয়,5
করতে পারবে না,5
গ্রুপ রানার্স আপ,5
রিপাবলিক অব আয়ারল্যান্ড,5
Weblink http www,5
খুঁজে নিতে হবে,5
এখন দেখার বিষয়,5
হোক না কেন,5
২০১১ ঢাকা বাংলাদেশ,5
থেকে বের হয়ে,5
বন্ড জেমস বন্ড,5
অবিশ্বাস্য হলেও সত্য,5
নর্দার্ন আয়ারল্যান্ড এবং,5
ধারণা করা হচ্ছিল,5
ইউনিভার্সিটি কলেজ লন্ডন,5
ইউনিভার্সিটি অব লন্ডনের,5
একজন সুপারভাইজার খুঁজে,5
করতে হবে এবং,5
www prothom alo,5
পাকিস্থান সফর নিয়ে,5
