শুরু করে , 63
http www , 57
হতে পারে , 50
শেষ পর্যন্ত , 47
করা হয় , 40
হয় নি , 40
ছিল না , 40
সাথে সাথে , 40
হবে না , 38
করতে হবে , 35
পারে না , 33
এমন কি , 33
না কিন্তু , 33
মনে হয় , 33
ইউনিভার্সিটি অব , 33
কী করে , 31
হয় না , 31
যে কোন , 30
দেখা যায় , 29
আবেদন করতে , 29
মাঝে মাঝে , 28
সব সময় , 28
কথা বলে , 27
করতে পারে , 26
বের করে , 26
ডাবলিন আয়ারল্যান্ড , 25
গোল করে , 25
হয়ে যায় , 25
মনে হচ্ছে , 24
করতে শুরু , 24
শুরু করেছে , 24
করার জন্যে , 24
এপ্রিল ২০১২ , 24
আমার কাছে , 24
শুরু করলো , 24
হতে যাচ্ছে , 24
তার উপর , 24
বের হয়ে , 24
সবচেয়ে বড় , 23
এক সময় , 23
বন্ধ করে , 23
না কেন , 23
অন্য দিকে , 23
হয়ে গিয়েছে , 23
করে নি , 23
পারে নি , 22
এক সাথে , 22
কেউ কেউ , 22
না এই , 22
যায় না , 22
এর জন্যে , 21
এর পর , 21
করে না , 21
বেশ কিছু , 21
কামরুল হাসান , 20
করে কিন্তু , 20
বৃটেন এবং , 20
সে বিষয়ে , 19
কাছ থেকে , 19
তাদের জন্যে , 19
কোয়ার্টার ফাইনাল , 19
করে এবং , 19
হয়ে যাবে , 19
করা হয়েছে , 19
এর মধ্যে , 19
দেয়া হয় , 19
পারবে না , 19
থেকে শুরু , 18
রানার্স আপ , 18
জাফর ইকবাল , 18
ছিল কিন্তু , 18
না হলে , 18
না তবে , 18
২০১০ ডাবলিন , 17
দিয়ে থাকে , 17
co uk , 17
খুব একটা , 17
হয় তাহলে , 17
গ্লাসগো যুক্তরাজ্য , 17
দেখা যাচ্ছে , 17
শুরু করলাম , 16
করার চেষ্টা , 16
করতে পারবে , 16
যেতে পারে , 16
এবং একটা , 16
যায় নি , 16
যাবে না , 16
মনে হচ্ছিল , 16
জমা দিতে , 15
একটা বিষয় , 15
আজহার হোসেন , 15
চেষ্টা করে , 15
করতে পারবেন , 15
মনে হলো , 15
জন্যে আবেদন , 15
পরের রাউন্ডে , 15
এবং তাদের , 15
করতে চান , 15
সেটা হলো , 14
বলা হয় , 14
নিতে হবে , 14
আর কোন , 14
দেয়া হয় , 14
আপনি যদি , 14
না তাই , 14
করা হচ্ছে , 14
উল্লেখ্য যে , 14
গ্রুপ চ্যাম্পিয়ান , 14
তা না , 14
লিভ টুগেদার , 14
দিতে হবে , 14
সেটা নিয়ে , 14
বড় বড় , 14
কিন্তু সেটা , 14
কথা বলার , 14
হতে হবে , 13
এবং তার , 13
আবেদন করার , 13
মজার ব্যাপার , 13
করা সম্ভব , 13
মনে মনে , 13
করে দেয় , 13
পয়েন্ট নিয়ে , 13
সাথে কথা , 13
অন্য কোন , 13
যে এই , 13
২০১২ গ্লাসগো , 13
রেফারেন্স লেটার , 13
জামাত শিবিরের , 13
জানি না , 13
১৭ এপ্রিল , 13
কোন রকম , 13
পারে তাহলে , 13
তাদের সাথে , 13
শেষ করে , 13
হয়ে গেলো , 13
কথা বলতে , 13
না বরং , 13
এখন পর্যন্ত , 13
বেশ ভালো , 13
মনে রাখবেন , 13
না যে , 13
শেষ হয়ে , 13
কত দূর , 13
করে তাদের , 12
কোন দিন , 12
থেকে বের , 12
কিন্তু পরে , 12
করা যায় , 12
কী হয়েছে , 12
দেখতে পাবেন , 12
পারে তবে , 12
bbc co , 12
পর থেকে , 12
ধারণা করা , 12
দিকে তাকিয়ে , 12
হবে এবং , 12
চ্যাম্পিয়ান এবং , 12
করতে করতে , 12
পাওয়া যায় , 12
একই সাথে , 12
রিপাবলিক অব , 12
চলে যায় , 12
সাথে দেখা , 12
কিছু না , 12
সেখান থেকে , 12
নি কিন্তু , 12
প্রতি বছর , 12
উপায় নেই , 12
হয় এবং , 12
এমন একটা , 11
ওয়েলস এর , 11
বছর পর , 11
থেকে অনেক , 11
জেমস বন্ড , 11
পিএইচডি এর , 11
কিক্ এ্যাস , 11
ac uk , 11
কিছু কিছু , 11
এই স্কলারশিপটা , 11
না আমি , 11
রুমানা মঞ্জুর , 11
শুরু হয় , 11
পারছে না , 11
হতে শুরু , 11
ব্যবহার করে , 11
থেকে একটা , 11
সম্ভব নয় , 11
মাস্টার্সের জন্যে , 11
তেমন কোন , 11
আর এই , 11
করে আমার , 11
ওয়েব সাইট , 11
কোথা থেকে , 11
এখান থেকে , 11
ব্রিটিশ আইলস , 11
কথা না , 11
ছিল যে , 11
কিছু মানুষ , 11
করতে পারি , 11
নর্দার্ন আয়ারল্যান্ড , 11
রিসার্চ মাস্টার্স , 11
কিছু স্কলারশিপ , 11
চেষ্টা করবো , 11
মধ্যে সবচেয়ে , 10
কলেজ লন্ডন , 10
না সে , 10
চলে যাবে , 10
বলে না , 10
করতে পারেন , 10
এমন ভাবে , 10
নর্থ সাউথ , 10
আন্তর্জাতিক ছাত্রছাত্রীদের , 10
দুই বছর , 10
তবে সেটা , 10
আমার লেখাটা , 10
হলো না , 10
কোন ভাবে , 10
দখল করে , 10
করবেন না , 10
প্রথম আলো , 10
আয়ারল্যান্ড থেকে , 10
বিশ্ববিদ্যালয় থেকে , 10
প্রতিষ্ঠিত হয় , 10
লোটাস কামাল , 10
চলে আসে , 10
করা হয় , 10
হয় সেটা , 10
কিন্তু তবুও , 10
ড্র করে , 10
দক্ষিণ কোরিয়া , 10
নাম করা , 10
তার কাছে , 10
কোন কারণ , 10
বড় ধরনের , 10
তারেক মাসুদ , 10
যেতে থাকে , 10
হয় এই , 10
খুব বেশী , 10
বিশ্ববিদ্যালয় থেকে , 10
ছোট ছোট , 10
